time,global step,score
12h 38m 08s,91758920,43.0
12h 38m 09s,91760283,47.0
12h 38m 11s,91763422,31.0
12h 38m 11s,91764468,31.0
12h 38m 12s,91766007,35.0
12h 38m 13s,91767583,21.0
12h 38m 13s,91768199,41.0
12h 38m 13s,91768829,29.0
12h 38m 15s,91771643,27.0
12h 38m 15s,91772606,49.0
12h 38m 15s,91772611,31.0
12h 38m 15s,91773109,33.0
12h 38m 16s,91774328,49.0
12h 38m 16s,91774494,41.0
12h 38m 17s,91776297,35.0
12h 38m 17s,91776938,35.0
12h 38m 18s,91777605,31.0
12h 38m 18s,91778425,29.0
12h 38m 18s,91778897,27.0
12h 38m 19s,91781201,31.0
12h 38m 20s,91782352,21.0
12h 38m 20s,91782689,17.0
12h 38m 20s,91782971,39.0
12h 38m 21s,91784796,31.0
12h 38m 23s,91788000,31.0
12h 38m 24s,91789369,51.0
12h 38m 26s,91793912,37.0
12h 38m 26s,91794665,31.0
12h 38m 26s,91795046,23.0
12h 38m 27s,91796869,33.0
12h 38m 28s,91797573,25.0
12h 38m 29s,91800534,31.0
12h 38m 30s,91801533,29.0
12h 38m 30s,91801876,23.0
12h 38m 32s,91805804,39.0
12h 38m 32s,91806121,30.0
12h 38m 32s,91806361,21.0
12h 38m 32s,91806801,27.0
12h 38m 32s,91807377,25.0
12h 38m 33s,91807964,29.0
12h 38m 34s,91811159,29.0
12h 38m 35s,91811907,33.0
12h 38m 35s,91813324,21.0
12h 38m 36s,91814340,57.0
12h 38m 36s,91814758,31.0
12h 38m 37s,91815747,29.0
12h 38m 38s,91817823,17.0
12h 38m 38s,91819538,17.0
12h 38m 39s,91820030,25.0
12h 38m 39s,91820691,18.0
12h 38m 39s,91820713,21.0
12h 38m 40s,91822337,9.0
12h 38m 40s,91823443,33.0
12h 38m 41s,91825173,25.0
12h 38m 41s,91825308,45.0
12h 38m 42s,91826836,25.0
12h 38m 43s,91827836,35.0
12h 38m 43s,91828271,31.0
12h 38m 44s,91830092,17.0
12h 38m 44s,91830521,17.0
12h 38m 45s,91833832,29.0
12h 38m 48s,91838027,25.0
12h 38m 48s,91838092,21.0
12h 38m 48s,91838637,27.0
12h 38m 49s,91840532,21.0
12h 38m 49s,91840638,23.0
12h 38m 50s,91842287,31.0
12h 38m 51s,91844718,21.0
12h 38m 52s,91847260,31.0
12h 38m 52s,91847486,29.0
12h 38m 53s,91848848,29.0
12h 38m 53s,91849484,21.0
12h 38m 54s,91850082,29.0
12h 38m 54s,91850490,29.0
12h 38m 56s,91854494,25.0
12h 38m 56s,91854558,21.0
12h 38m 57s,91856282,23.0
12h 38m 57s,91857876,37.0
12h 38m 58s,91858268,19.0
12h 38m 58s,91858727,25.0
12h 38m 58s,91858765,19.0
12h 38m 58s,91859061,21.0
12h 39m 00s,91862421,21.0
12h 39m 00s,91862477,23.0
12h 39m 00s,91864175,23.0
12h 39m 01s,91866149,25.0
12h 39m 01s,91866232,15.0
12h 39m 02s,91867741,41.0
12h 39m 02s,91868180,35.0
12h 39m 03s,91869826,19.0
12h 39m 03s,91870045,17.0
12h 39m 03s,91870078,31.0
12h 39m 04s,91870251,21.0
12h 39m 04s,91870476,27.0
12h 39m 04s,91871785,25.0
12h 39m 05s,91873738,31.0
12h 39m 08s,91878546,35.0
12h 39m 08s,91878934,27.0
12h 39m 09s,91881780,25.0
12h 39m 10s,91883388,31.0
12h 39m 10s,91883422,27.0
12h 39m 11s,91885082,21.0
12h 39m 12s,91886408,29.0
12h 39m 13s,91890156,29.0
12h 39m 13s,91890426,15.0
12h 39m 14s,91890588,33.0
12h 39m 15s,91892993,31.0
12h 39m 15s,91893756,29.0
12h 39m 15s,91893928,35.0
12h 39m 15s,91894545,19.0
12h 39m 17s,91897423,37.0
12h 39m 17s,91897593,29.0
12h 39m 17s,91898484,23.0
12h 39m 18s,91899986,27.0
12h 39m 18s,91900102,29.0
12h 39m 18s,91900147,37.0
12h 39m 20s,91902718,23.0
12h 39m 20s,91903192,25.0
12h 39m 20s,91903448,33.0
12h 39m 21s,91905549,29.0
12h 39m 22s,91907398,29.0
12h 39m 22s,91908704,23.0
12h 39m 23s,91909231,33.0
12h 39m 23s,91909315,29.0
12h 39m 24s,91911016,29.0
12h 39m 24s,91911099,35.0
12h 39m 24s,91911614,31.0
12h 39m 25s,91913733,25.0
12h 39m 26s,91915219,15.0
12h 39m 27s,91917507,35.0
12h 39m 28s,91918904,29.0
12h 39m 28s,91919047,31.0
12h 39m 28s,91919154,27.0
12h 39m 29s,91920854,29.0
12h 39m 30s,91924370,43.0
12h 39m 31s,91926344,41.0
12h 39m 31s,91926511,33.0
12h 39m 32s,91928538,31.0
12h 39m 33s,91929257,29.0
12h 39m 34s,91930932,29.0
12h 39m 34s,91932562,21.0
12h 39m 35s,91933192,23.0
12h 39m 35s,91934929,33.0
12h 39m 36s,91936178,31.0
12h 39m 37s,91937709,35.0
12h 39m 37s,91938956,25.0
12h 39m 38s,91939242,33.0
12h 39m 38s,91939728,27.0
12h 39m 39s,91941806,29.0
12h 39m 39s,91941971,29.0
12h 39m 39s,91942204,25.0
12h 39m 40s,91943393,33.0
12h 39m 40s,91944183,33.0
12h 39m 41s,91944965,29.0
12h 39m 41s,91945177,25.0
12h 39m 43s,91950417,35.0
12h 39m 43s,91951100,31.0
12h 39m 44s,91953134,43.0
12h 39m 45s,91954578,15.0
12h 39m 46s,91956201,21.0
12h 39m 47s,91957693,45.0
12h 39m 47s,91958987,25.0
12h 39m 47s,91959064,17.0
12h 39m 48s,91959751,45.0
12h 39m 48s,91959963,19.0
12h 39m 48s,91960548,29.0
12h 39m 48s,91961138,37.0
12h 39m 49s,91962155,25.0
12h 39m 49s,91963123,29.0
12h 39m 51s,91966005,37.0
12h 39m 51s,91967271,27.0
12h 39m 52s,91967909,31.0
12h 39m 52s,91968230,29.0
12h 39m 52s,91969339,31.0
12h 39m 55s,91973483,17.0
12h 39m 55s,91974683,29.0
12h 39m 56s,91976034,33.0
12h 39m 56s,91977298,23.0
12h 39m 58s,91979735,15.0
12h 39m 58s,91980032,31.0
12h 39m 58s,91980568,37.0
12h 39m 59s,91981693,27.0
12h 40m 00s,91984619,19.0
12h 40m 01s,91985635,29.0
12h 40m 01s,91985687,25.0
12h 40m 01s,91987027,23.0
12h 40m 02s,91988375,33.0
12h 40m 02s,91989191,29.0
12h 40m 03s,91990934,35.0
12h 40m 04s,91991937,19.0
12h 40m 04s,91992824,25.0
12h 40m 05s,91993728,31.0
12h 40m 06s,91995660,25.0
12h 40m 06s,91995843,29.0
12h 40m 07s,91998126,29.0
12h 40m 07s,91998683,39.0
12h 40m 08s,92001594,35.0
12h 40m 09s,92001858,25.0
12h 40m 09s,92002399,19.0
12h 40m 09s,92002697,29.0
12h 40m 10s,92004068,25.0
12h 40m 10s,92005214,33.0
12h 40m 11s,92006039,27.0
12h 40m 11s,92006316,25.0
12h 40m 12s,92008400,25.0
12h 40m 13s,92009894,31.0
12h 40m 13s,92010903,23.0
12h 40m 13s,92011218,21.0
12h 40m 14s,92012070,33.0
12h 40m 14s,92013258,31.0
12h 40m 15s,92014510,33.0
12h 40m 17s,92019050,25.0
12h 40m 18s,92020061,31.0
12h 40m 19s,92023618,25.0
12h 40m 20s,92024452,23.0
12h 40m 20s,92025283,31.0
12h 40m 20s,92025410,35.0
12h 40m 20s,92025921,29.0
12h 40m 21s,92026862,24.0
12h 40m 21s,92027672,43.0
12h 40m 21s,92027797,27.0
12h 40m 23s,92032009,43.0
12h 40m 23s,92032090,29.0
12h 40m 24s,92032387,15.0
12h 40m 24s,92033787,25.0
12h 40m 26s,92036101,41.0
12h 40m 26s,92036245,29.0
12h 40m 26s,92036751,35.0
12h 40m 27s,92038752,13.0
12h 40m 27s,92039584,33.0
12h 40m 28s,92041560,29.0
12h 40m 28s,92042085,31.0
12h 40m 29s,92042882,39.0
12h 40m 30s,92045318,25.0
12h 40m 30s,92045813,21.0
12h 40m 30s,92045909,33.0
12h 40m 30s,92045970,25.0
12h 40m 31s,92046417,25.0
12h 40m 32s,92049232,31.0
12h 40m 32s,92050284,32.0
12h 40m 32s,92050335,35.0
12h 40m 34s,92053155,29.0
12h 40m 34s,92053600,23.0
12h 40m 34s,92053644,33.0
12h 40m 35s,92056076,27.0
12h 40m 36s,92056620,19.0
12h 40m 36s,92057859,31.0
12h 40m 36s,92058214,29.0
12h 40m 39s,92064037,37.0
12h 40m 39s,92064280,25.0
12h 40m 41s,92067395,27.0
12h 40m 42s,92068946,25.0
12h 40m 42s,92069197,31.0
12h 40m 42s,92069285,29.0
12h 40m 43s,92072273,19.0
12h 40m 43s,92072356,33.0
12h 40m 44s,92073442,31.0
12h 40m 45s,92074471,17.0
12h 40m 45s,92074544,31.0
12h 40m 45s,92076225,31.0
12h 40m 46s,92077383,19.0
12h 40m 48s,92081707,31.0
12h 40m 48s,92081792,25.0
12h 40m 49s,92083359,29.0
12h 40m 49s,92083817,29.0
12h 40m 50s,92084977,27.0
12h 40m 50s,92085519,25.0
12h 40m 50s,92085595,29.0
12h 40m 50s,92086193,29.0
12h 40m 51s,92086975,9.0
12h 40m 51s,92087149,27.0
12h 40m 51s,92087423,25.0
12h 40m 51s,92087635,41.0
12h 40m 54s,92093349,27.0
12h 40m 54s,92094059,27.0
12h 40m 56s,92096769,27.0
12h 40m 56s,92097906,29.0
12h 40m 56s,92098184,29.0
12h 40m 57s,92098714,31.0
12h 40m 57s,92099746,33.0
12h 40m 57s,92099926,21.0
12h 40m 57s,92100083,31.0
12h 40m 58s,92100794,21.0
12h 40m 59s,92103564,27.0
12h 41m 00s,92105948,35.0
12h 41m 01s,92108528,19.0
12h 41m 02s,92109056,47.0
12h 41m 03s,92112175,27.0
12h 41m 04s,92114483,29.0
12h 41m 05s,92114977,23.0
12h 41m 05s,92116733,25.0
12h 41m 06s,92116968,25.0
12h 41m 07s,92119106,15.0
12h 41m 08s,92121294,35.0
12h 41m 08s,92121698,23.0
12h 41m 08s,92122064,25.0
12h 41m 08s,92122422,31.0
12h 41m 09s,92124417,37.0
12h 41m 10s,92125157,33.0
12h 41m 10s,92125765,39.0
12h 41m 10s,92126134,27.0
12h 41m 10s,92126155,31.0
12h 41m 10s,92126737,27.0
12h 41m 10s,92126966,29.0
12h 41m 11s,92127616,37.0
12h 41m 11s,92127675,7.0
12h 41m 12s,92129253,31.0
12h 41m 12s,92130993,33.0
12h 41m 15s,92135681,33.0
12h 41m 16s,92138218,27.0
12h 41m 16s,92138267,35.0
12h 41m 17s,92139568,21.0
12h 41m 18s,92142090,31.0
12h 41m 18s,92142250,31.0
12h 41m 18s,92142344,33.0
12h 41m 18s,92143159,37.0
12h 41m 19s,92143836,29.0
12h 41m 20s,92146080,31.0
12h 41m 22s,92149190,35.0
12h 41m 22s,92150060,39.0
12h 41m 22s,92150159,33.0
12h 41m 22s,92150640,-1.0
12h 41m 23s,92152769,31.0
12h 41m 25s,92156728,41.0
12h 41m 27s,92159709,23.0
12h 41m 27s,92160474,21.0
12h 41m 27s,92160804,35.0
12h 41m 28s,92162684,31.0
12h 41m 28s,92162765,31.0
12h 41m 29s,92164488,19.0
12h 41m 29s,92164620,31.0
12h 41m 29s,92164755,29.0
12h 41m 30s,92165725,31.0
12h 41m 31s,92167309,25.0
12h 41m 31s,92168102,27.0
12h 41m 31s,92168746,31.0
12h 41m 32s,92169476,31.0
12h 41m 32s,92170432,43.0
12h 41m 33s,92171733,18.0
12h 41m 33s,92172256,25.0
12h 41m 33s,92173211,21.0
12h 41m 34s,92175100,27.0
12h 41m 36s,92178344,45.0
12h 41m 37s,92180766,39.0
12h 41m 38s,92181727,27.0
12h 41m 38s,92181794,35.0
12h 41m 38s,92182091,43.0
12h 41m 39s,92183527,31.0
12h 41m 39s,92184233,25.0
12h 41m 39s,92185401,15.0
12h 41m 40s,92185537,39.0
12h 41m 41s,92187842,25.0
12h 41m 42s,92189607,41.0
12h 41m 42s,92191452,27.0
12h 41m 43s,92193052,7.0
12h 41m 43s,92193117,27.0
12h 41m 45s,92195663,39.0
12h 41m 45s,92196112,21.0
12h 41m 46s,92198948,37.0
12h 41m 47s,92200553,31.0
12h 41m 47s,92200808,23.0
12h 41m 47s,92201529,27.0
12h 41m 48s,92202615,35.0
12h 41m 49s,92204116,23.0
12h 41m 50s,92206396,41.0
12h 41m 50s,92206445,57.0
12h 41m 50s,92206820,27.0
12h 41m 52s,92211110,31.0
12h 41m 53s,92212507,23.0
12h 41m 53s,92212702,19.0
12h 41m 53s,92213067,31.0
12h 41m 53s,92213578,33.0
12h 41m 54s,92214684,25.0
12h 41m 54s,92214953,25.0
12h 41m 55s,92216404,27.0
12h 41m 55s,92216424,29.0
12h 41m 56s,92219810,31.0
12h 41m 57s,92220342,19.0
12h 41m 57s,92221413,41.0
12h 41m 58s,92221951,29.0
12h 41m 58s,92222321,31.0
12h 41m 58s,92223842,21.0
12h 41m 59s,92223963,33.0
12h 42m 00s,92226640,19.0
12h 42m 00s,92227692,31.0
12h 42m 01s,92228984,27.0
12h 42m 02s,92231789,13.0
12h 42m 03s,92232333,29.0
12h 42m 03s,92233417,21.0
12h 42m 04s,92234302,25.0
12h 42m 05s,92237713,33.0
12h 42m 06s,92239219,37.0
12h 42m 07s,92240178,31.0
12h 42m 07s,92240945,27.0
12h 42m 07s,92241289,29.0
12h 42m 08s,92242793,41.0
12h 42m 08s,92243143,41.0
12h 42m 08s,92243473,23.0
12h 42m 10s,92246699,29.0
12h 42m 11s,92249069,27.0
12h 42m 11s,92250091,21.0
12h 42m 13s,92252639,31.0
12h 42m 13s,92253196,19.0
12h 42m 13s,92253851,29.0
12h 42m 14s,92256045,37.0
12h 42m 15s,92256595,35.0
12h 42m 15s,92256707,27.0
12h 42m 15s,92257300,36.0
12h 42m 16s,92258667,45.0
12h 42m 16s,92258965,19.0
12h 42m 16s,92259108,27.0
12h 42m 16s,92259299,31.0
12h 42m 16s,92259915,35.0
12h 42m 17s,92260522,25.0
12h 42m 17s,92260985,33.0
12h 42m 19s,92266383,23.0
12h 42m 20s,92266486,27.0
12h 42m 21s,92268815,25.0
12h 42m 21s,92269249,35.0
12h 42m 22s,92270994,29.0
12h 42m 22s,92271629,15.0
12h 42m 23s,92273091,35.0
12h 42m 23s,92273318,35.0
12h 42m 25s,92278190,15.0
12h 42m 26s,92279123,31.0
12h 42m 27s,92281291,21.0
12h 42m 27s,92282228,35.0
12h 42m 28s,92284529,31.0
12h 42m 29s,92284638,29.0
12h 42m 29s,92285495,21.0
12h 42m 30s,92287534,19.0
12h 42m 30s,92288088,33.0
12h 42m 31s,92290351,17.0
12h 42m 32s,92291327,29.0
12h 42m 32s,92291555,33.0
12h 42m 33s,92293206,25.0
12h 42m 33s,92294645,21.0
12h 42m 33s,92294662,27.0
12h 42m 34s,92295229,33.0
12h 42m 35s,92296964,33.0
12h 42m 35s,92297886,29.0
12h 42m 37s,92301322,23.0
12h 42m 37s,92301471,27.0
12h 42m 37s,92302141,27.0
12h 42m 38s,92304137,31.0
12h 42m 38s,92304317,31.0
12h 42m 39s,92305484,37.0
12h 42m 39s,92306379,25.0
12h 42m 39s,92306846,13.0
12h 42m 40s,92307386,21.0
12h 42m 40s,92307940,29.0
12h 42m 40s,92308323,19.0
12h 42m 41s,92309667,29.0
12h 42m 41s,92310291,29.0
12h 42m 41s,92310454,25.0
12h 42m 44s,92315035,29.0
12h 42m 44s,92315048,43.0
12h 42m 44s,92315784,29.0
12h 42m 45s,92318758,25.0
12h 42m 46s,92320192,39.0
12h 42m 46s,92320564,39.0
12h 42m 47s,92323096,35.0
12h 42m 49s,92326934,25.0
12h 42m 50s,92327207,35.0
12h 42m 51s,92330129,27.0
12h 42m 52s,92331535,39.0
12h 42m 52s,92332118,35.0
12h 42m 53s,92333566,9.0
12h 42m 53s,92334305,33.0
12h 42m 54s,92335798,25.0
12h 42m 54s,92336604,29.0
12h 42m 55s,92338032,7.0
12h 42m 56s,92339505,17.0
12h 42m 56s,92340350,21.0
12h 42m 57s,92341567,35.0
12h 42m 57s,92341652,27.0
12h 42m 57s,92342933,19.0
12h 42m 57s,92343117,29.0
12h 42m 58s,92343397,35.0
12h 42m 59s,92345296,25.0
12h 42m 59s,92345817,39.0
12h 43m 01s,92349666,15.0
12h 43m 01s,92350642,27.0
12h 43m 01s,92351095,37.0
12h 43m 02s,92351833,31.0
12h 43m 02s,92352076,27.0
12h 43m 03s,92353535,27.0
12h 43m 04s,92356714,15.0
12h 43m 05s,92358724,14.0
12h 43m 06s,92360543,15.0
12h 43m 06s,92360800,25.0
12h 43m 07s,92362198,29.0
12h 43m 07s,92362329,23.0
12h 43m 07s,92363021,29.0
12h 43m 08s,92364166,23.0
12h 43m 08s,92364838,45.0
12h 43m 11s,92370780,39.0
12h 43m 11s,92370811,21.0
12h 43m 12s,92371577,31.0
12h 43m 12s,92372228,29.0
12h 43m 12s,92372259,21.0
12h 43m 14s,92376138,37.0
12h 43m 14s,92377231,25.0
12h 43m 15s,92378622,21.0
12h 43m 17s,92381787,25.0
12h 43m 17s,92381894,21.0
12h 43m 18s,92383565,9.0
12h 43m 18s,92383984,25.0
12h 43m 18s,92384314,29.0
12h 43m 18s,92384789,21.0
12h 43m 18s,92384919,23.0
12h 43m 18s,92385328,33.0
12h 43m 19s,92385587,31.0
12h 43m 19s,92385802,23.0
12h 43m 19s,92385835,23.0
12h 43m 19s,92386252,27.0
12h 43m 21s,92389544,27.0
12h 43m 21s,92390912,43.0
12h 43m 21s,92391276,31.0
12h 43m 24s,92396321,27.0
12h 43m 24s,92396592,33.0
12h 43m 25s,92397740,27.0
12h 43m 25s,92398077,46.0
12h 43m 26s,92400361,27.0
12h 43m 26s,92400983,29.0
12h 43m 27s,92401940,31.0
12h 43m 27s,92402741,23.0
12h 43m 27s,92403178,33.0
12h 43m 28s,92404714,25.0
12h 43m 29s,92407264,33.0
12h 43m 30s,92407986,41.0
12h 43m 30s,92408702,29.0
12h 43m 31s,92410651,31.0
12h 43m 32s,92413017,25.0
12h 43m 33s,92413931,28.0
12h 43m 34s,92416214,29.0
12h 43m 34s,92416322,25.0
12h 43m 35s,92417972,25.0
12h 43m 36s,92420516,25.0
12h 43m 36s,92420802,37.0
12h 43m 36s,92420930,37.0
12h 43m 38s,92424717,35.0
12h 43m 38s,92424732,35.0
12h 43m 38s,92424809,37.0
12h 43m 38s,92425237,29.0
12h 43m 39s,92425939,23.0
12h 43m 39s,92427124,35.0
12h 43m 39s,92427720,25.0
12h 43m 40s,92428761,25.0
12h 43m 40s,92428771,25.0
12h 43m 41s,92429883,37.0
12h 43m 41s,92431265,25.0
12h 43m 43s,92435919,29.0
12h 43m 45s,92439452,27.0
12h 43m 45s,92440011,35.0
12h 43m 46s,92441477,27.0
12h 43m 47s,92442886,35.0
12h 43m 47s,92442913,7.0
12h 43m 48s,92444494,27.0
12h 43m 49s,92446266,21.0
12h 43m 49s,92446479,21.0
12h 43m 49s,92446581,33.0
12h 43m 49s,92447107,27.0
12h 43m 50s,92448215,15.0
12h 43m 51s,92450706,31.0
12h 43m 52s,92452740,33.0
12h 43m 52s,92453806,15.0
12h 43m 53s,92455468,27.0
12h 43m 53s,92455749,25.0
12h 43m 54s,92456702,29.0
12h 43m 54s,92456863,21.0
12h 43m 56s,92460837,13.0
12h 43m 56s,92461351,31.0
12h 43m 57s,92462019,33.0
12h 43m 57s,92462571,28.0
12h 43m 58s,92464275,27.0
12h 43m 58s,92464630,31.0
12h 43m 58s,92465450,25.0
12h 43m 59s,92466289,21.0
12h 43m 59s,92466414,29.0
12h 43m 59s,92467613,29.0
12h 44m 01s,92470454,35.0
12h 44m 01s,92471407,25.0
12h 44m 01s,92471512,15.0
12h 44m 01s,92472055,21.0
12h 44m 02s,92473433,41.0
12h 44m 05s,92479069,17.0
12h 44m 06s,92481715,19.0
12h 44m 07s,92483680,35.0
12h 44m 07s,92483868,31.0
12h 44m 08s,92484541,31.0
12h 44m 08s,92484795,29.0
12h 44m 09s,92486754,25.0
12h 44m 09s,92487046,37.0
12h 44m 09s,92487391,31.0
12h 44m 09s,92488083,13.0
12h 44m 10s,92488493,37.0
12h 44m 10s,92488740,25.0
12h 44m 10s,92489551,29.0
12h 44m 12s,92493278,31.0
12h 44m 13s,92495244,27.0
12h 44m 13s,92496474,29.0
12h 44m 14s,92497535,27.0
12h 44m 14s,92497722,31.0
12h 44m 14s,92498360,33.0
12h 44m 15s,92498831,25.0
12h 44m 17s,92502974,27.0
12h 44m 18s,92505196,45.0
12h 44m 18s,92506034,43.0
12h 44m 19s,92507654,29.0
12h 44m 19s,92508427,29.0
12h 44m 19s,92508525,25.0
12h 44m 20s,92509043,21.0
12h 44m 21s,92511806,31.0
12h 44m 22s,92512807,33.0
12h 44m 22s,92514061,27.0
12h 44m 22s,92514288,29.0
12h 44m 23s,92514907,17.0
12h 44m 23s,92516064,21.0
12h 44m 24s,92517881,19.0
12h 44m 25s,92519699,19.0
12h 44m 25s,92520328,31.0
12h 44m 25s,92520565,37.0
12h 44m 27s,92524675,27.0
12h 44m 28s,92525137,37.0
12h 44m 28s,92525179,25.0
12h 44m 28s,92525310,45.0
12h 44m 28s,92526501,29.0
12h 44m 29s,92527172,27.0
12h 44m 29s,92527859,29.0
12h 44m 29s,92528785,31.0
12h 44m 30s,92529253,33.0
12h 44m 31s,92531725,31.0
12h 44m 32s,92533065,57.0
12h 44m 33s,92536293,29.0
12h 44m 34s,92537910,29.0
12h 44m 34s,92538593,21.0
12h 44m 35s,92538928,35.0
12h 44m 35s,92539185,47.0
12h 44m 35s,92540049,29.0
12h 44m 36s,92542476,31.0
12h 44m 37s,92543016,27.0
12h 44m 38s,92545169,37.0
12h 44m 38s,92545993,35.0
12h 44m 39s,92547905,23.0
12h 44m 40s,92549890,29.0
12h 44m 40s,92550278,25.0
12h 44m 41s,92552767,29.0
12h 44m 42s,92553291,31.0
12h 44m 42s,92554370,29.0
12h 44m 43s,92556109,25.0
12h 44m 43s,92557100,29.0
12h 44m 44s,92559204,15.0
12h 44m 45s,92559737,25.0
12h 44m 46s,92561443,23.0
12h 44m 46s,92562268,23.0
12h 44m 46s,92562335,31.0
12h 44m 46s,92562839,25.0
12h 44m 47s,92563912,27.0
12h 44m 48s,92565510,31.0
12h 44m 48s,92566408,30.0
12h 44m 48s,92566528,31.0
12h 44m 48s,92566690,29.0
12h 44m 49s,92568567,31.0
12h 44m 49s,92569158,29.0
12h 44m 51s,92571595,39.0
12h 44m 51s,92572864,21.0
12h 44m 52s,92574708,41.0
12h 44m 53s,92577104,45.0
12h 44m 53s,92577219,31.0
12h 44m 54s,92577806,37.0
12h 44m 55s,92579717,33.0
12h 44m 55s,92579971,21.0
12h 44m 55s,92580261,29.0
12h 44m 56s,92581927,25.0
12h 44m 57s,92584495,31.0
12h 44m 58s,92585801,31.0
12h 44m 58s,92587261,25.0
12h 44m 59s,92588222,21.0
12h 45m 00s,92591304,19.0
12h 45m 02s,92593660,31.0
12h 45m 02s,92594054,27.0
12h 45m 02s,92594437,27.0
12h 45m 02s,92595481,25.0
12h 45m 03s,92596071,29.0
12h 45m 05s,92600193,30.0
12h 45m 05s,92601330,15.0
12h 45m 05s,92601333,25.0
12h 45m 05s,92601433,27.0
12h 45m 07s,92603922,23.0
12h 45m 07s,92604433,33.0
12h 45m 07s,92604915,30.0
12h 45m 08s,92606524,27.0
12h 45m 08s,92607256,31.0
12h 45m 09s,92608423,27.0
12h 45m 09s,92608733,31.0
12h 45m 09s,92608876,35.0
12h 45m 09s,92609322,15.0
12h 45m 10s,92610944,39.0
12h 45m 10s,92610978,34.0
12h 45m 12s,92614557,35.0
12h 45m 12s,92614630,25.0
12h 45m 12s,92614942,31.0
12h 45m 12s,92615221,27.0
12h 45m 14s,92619162,39.0
12h 45m 15s,92620912,21.0
12h 45m 15s,92621448,25.0
12h 45m 16s,92622893,25.0
12h 45m 17s,92625051,27.0
12h 45m 18s,92626601,29.0
12h 45m 18s,92626768,39.0
12h 45m 18s,92627833,33.0
12h 45m 19s,92628727,15.0
12h 45m 19s,92629303,21.0
12h 45m 21s,92632826,35.0
12h 45m 21s,92633454,41.0
12h 45m 21s,92633806,35.0
12h 45m 21s,92633861,31.0
12h 45m 22s,92635066,33.0
12h 45m 22s,92635750,27.0
12h 45m 24s,92640094,29.0
12h 45m 25s,92640982,21.0
12h 45m 25s,92641191,31.0
12h 45m 27s,92644345,31.0
12h 45m 27s,92645650,25.0
12h 45m 28s,92646864,25.0
12h 45m 28s,92647921,25.0
12h 45m 29s,92649121,45.0
12h 45m 29s,92649504,29.0
12h 45m 29s,92649611,35.0
12h 45m 30s,92650641,29.0
12h 45m 30s,92651102,33.0
12h 45m 30s,92651548,25.0
12h 45m 32s,92655883,27.0
12h 45m 33s,92658191,35.0
12h 45m 33s,92658339,15.0
12h 45m 35s,92660428,21.0
12h 45m 35s,92660625,29.0
12h 45m 35s,92662199,11.0
12h 45m 36s,92662782,31.0
12h 45m 37s,92664504,23.0
12h 45m 37s,92664809,31.0
12h 45m 38s,92666520,15.0
12h 45m 38s,92667566,31.0
12h 45m 39s,92669057,21.0
12h 45m 39s,92669264,33.0
12h 45m 40s,92670616,37.0
12h 45m 40s,92671057,33.0
12h 45m 40s,92671846,43.0
12h 45m 41s,92673137,35.0
12h 45m 41s,92673595,35.0
12h 45m 41s,92673640,27.0
12h 45m 42s,92676206,13.0
12h 45m 43s,92677929,17.0
12h 45m 44s,92680468,25.0
12h 45m 45s,92681381,33.0
12h 45m 45s,92682312,41.0
12h 45m 47s,92685023,37.0
12h 45m 49s,92688669,37.0
12h 45m 49s,92689938,19.0
12h 45m 49s,92690271,31.0
12h 45m 50s,92690645,23.0
12h 45m 50s,92691071,33.0
12h 45m 50s,92691552,25.0
12h 45m 50s,92692059,29.0
12h 45m 50s,92692218,29.0
12h 45m 52s,92695692,31.0
12h 45m 53s,92697070,33.0
12h 45m 53s,92698152,23.0
12h 45m 54s,92699089,39.0
12h 45m 55s,92700870,33.0
12h 45m 55s,92702646,23.0
12h 45m 56s,92703768,37.0
12h 45m 57s,92705223,25.0
12h 45m 57s,92706504,29.0
12h 45m 58s,92707126,29.0
12h 45m 59s,92708983,35.0
12h 45m 59s,92709928,25.0
12h 45m 59s,92709942,39.0
12h 45m 59s,92710350,29.0
12h 46m 01s,92713029,15.0
12h 46m 01s,92713754,31.0
12h 46m 01s,92714292,25.0
12h 46m 02s,92715394,31.0
12h 46m 02s,92716260,29.0
12h 46m 03s,92717575,25.0
12h 46m 03s,92717659,27.0
12h 46m 04s,92719400,29.0
12h 46m 04s,92720455,21.0
12h 46m 05s,92722265,37.0
12h 46m 06s,92724707,21.0
12h 46m 07s,92725594,23.0
12h 46m 09s,92729101,29.0
12h 46m 09s,92729766,27.0
12h 46m 10s,92730992,25.0
12h 46m 10s,92731990,25.0
12h 46m 10s,92732653,27.0
12h 46m 11s,92733727,27.0
12h 46m 12s,92735753,21.0
12h 46m 12s,92735827,19.0
12h 46m 12s,92736414,45.0
12h 46m 13s,92737121,23.0
12h 46m 14s,92739997,29.0
12h 46m 14s,92740029,27.0
12h 46m 15s,92741894,31.0
12h 46m 15s,92742788,31.0
12h 46m 16s,92743352,31.0
12h 46m 16s,92743848,27.0
12h 46m 16s,92744996,37.0
12h 46m 17s,92747008,35.0
12h 46m 19s,92750619,23.0
12h 46m 20s,92751307,37.0
12h 46m 20s,92752879,21.0
12h 46m 21s,92754357,25.0
12h 46m 21s,92754462,29.0
12h 46m 22s,92755731,13.0
12h 46m 23s,92757348,21.0
12h 46m 23s,92757579,25.0
12h 46m 23s,92758361,25.0
12h 46m 23s,92758895,25.0
12h 46m 24s,92760393,35.0
12h 46m 24s,92760630,31.0
12h 46m 25s,92762202,25.0
