time,global step,score
04h 39m 39s,34354235,63.0
04h 39m 39s,34354343,126.0
04h 39m 40s,34354720,141.0
04h 39m 40s,34354936,379.0
04h 39m 41s,34356901,92.0
04h 39m 44s,34362982,216.0
04h 39m 45s,34365276,161.0
04h 39m 46s,34367937,36.0
04h 39m 47s,34370785,306.0
04h 39m 48s,34371903,234.0
04h 39m 48s,34372565,143.0
04h 39m 50s,34375550,36.0
04h 39m 51s,34378458,16.0
04h 39m 52s,34379785,378.0
04h 39m 54s,34383917,36.0
04h 39m 54s,34384045,37.0
04h 39m 54s,34384369,142.0
04h 39m 55s,34387190,161.0
04h 39m 58s,34393469,34.0
04h 39m 59s,34395011,142.0
04h 39m 59s,34395155,340.0
04h 40m 00s,34396088,71.0
04h 40m 00s,34396481,34.0
04h 40m 01s,34398297,179.0
04h 40m 01s,34398926,71.0
04h 40m 03s,34402204,139.0
04h 40m 04s,34404163,176.0
04h 40m 05s,34406416,177.0
04h 40m 06s,34408866,110.0
04h 40m 06s,34409034,68.0
04h 40m 07s,34410505,38.0
04h 40m 07s,34411053,109.0
04h 40m 10s,34416985,72.0
04h 40m 11s,34420273,179.0
04h 40m 12s,34422277,303.0
04h 40m 13s,34423365,54.0
04h 40m 14s,34425253,106.0
04h 40m 15s,34427595,62.0
04h 40m 16s,34428649,163.0
04h 40m 17s,34431587,199.0
04h 40m 18s,34432896,307.0
04h 40m 21s,34439762,270.0
04h 40m 22s,34441035,69.0
04h 40m 22s,34441336,59.0
04h 40m 22s,34441394,71.0
04h 40m 22s,34441748,37.0
04h 40m 24s,34446523,170.0
04h 40m 25s,34447468,35.0
04h 40m 25s,34448253,323.0
04h 40m 26s,34450784,103.0
04h 40m 27s,34452380,25.0
04h 40m 28s,34455044,2.0
04h 40m 29s,34455892,28.0
04h 40m 29s,34456137,28.0
04h 40m 29s,34457257,19.0
04h 40m 30s,34457914,37.0
04h 40m 30s,34458666,127.0
04h 40m 30s,34459186,70.0
04h 40m 31s,34461243,4.0
04h 40m 32s,34461496,234.0
04h 40m 32s,34461756,3.0
04h 40m 34s,34466854,343.0
04h 40m 34s,34466883,38.0
04h 40m 35s,34469501,71.0
04h 40m 36s,34470024,142.0
04h 40m 36s,34470890,143.0
04h 40m 41s,34480514,101.0
04h 40m 41s,34481372,162.0
04h 40m 41s,34481484,179.0
04h 40m 42s,34481946,269.0
04h 40m 44s,34485964,264.0
04h 40m 45s,34489269,7.0
04h 40m 45s,34489289,160.0
04h 40m 45s,34489823,39.0
04h 40m 48s,34495209,71.0
04h 40m 49s,34497480,34.0
04h 40m 50s,34498191,269.0
04h 40m 50s,34499101,180.0
04h 40m 50s,34499483,108.0
04h 40m 57s,34513941,142.0
04h 41m 00s,34520525,109.0
04h 41m 01s,34522290,34.0
04h 41m 02s,34524490,161.0
04h 41m 03s,34526811,108.0
04h 41m 03s,34526975,72.0
04h 41m 04s,34528629,302.0
04h 41m 06s,34532398,269.0
04h 41m 09s,34537607,106.0
04h 41m 09s,34538262,162.0
04h 41m 10s,34540419,272.0
04h 41m 10s,34540561,198.0
04h 41m 10s,34541387,92.0
04h 41m 11s,34541874,20.0
04h 41m 11s,34543151,69.0
04h 41m 12s,34544303,0.0
04h 41m 14s,34548327,496.0
04h 41m 14s,34549354,139.0
04h 41m 16s,34552426,117.0
04h 41m 16s,34553202,212.0
04h 41m 17s,34554231,141.0
04h 41m 18s,34556574,18.0
04h 41m 18s,34557663,106.0
04h 41m 18s,34557792,34.0
04h 41m 20s,34561535,34.0
04h 41m 21s,34562762,306.0
04h 41m 23s,34566909,26.0
04h 41m 25s,34570153,199.0
04h 41m 26s,34572402,126.0
04h 41m 26s,34572698,321.0
04h 41m 26s,34574022,77.0
04h 41m 27s,34574322,69.0
04h 41m 27s,34574356,198.0
04h 41m 27s,34575614,0.0
04h 41m 29s,34580318,34.0
04h 41m 30s,34581461,69.0
04h 41m 30s,34581506,141.0
04h 41m 30s,34582380,235.0
04h 41m 33s,34587499,106.0
04h 41m 34s,34589797,29.0
04h 41m 36s,34594559,200.0
04h 41m 40s,34602001,143.0
04h 41m 40s,34602238,36.0
04h 41m 41s,34604630,236.0
04h 41m 42s,34606334,70.0
04h 41m 45s,34612155,106.0
04h 41m 46s,34614910,70.0
04h 41m 47s,34615920,161.0
04h 41m 48s,34618446,129.0
04h 41m 49s,34620025,315.0
04h 41m 49s,34620906,306.0
04h 41m 49s,34620915,218.0
04h 41m 53s,34627874,159.0
04h 41m 53s,34628902,143.0
04h 41m 53s,34629301,72.0
04h 41m 53s,34629325,235.0
04h 41m 54s,34629981,0.0
04h 41m 56s,34635022,162.0
04h 41m 57s,34636304,123.0
04h 42m 00s,34642738,96.0
04h 42m 03s,34648593,69.0
04h 42m 03s,34649762,0.0
04h 42m 04s,34650494,35.0
04h 42m 04s,34651089,179.0
04h 42m 06s,34656030,71.0
04h 42m 07s,34656701,214.0
04h 42m 07s,34657935,162.0
04h 42m 10s,34663037,142.0
04h 42m 12s,34667476,202.0
04h 42m 12s,34668531,179.0
04h 42m 13s,34669345,140.0
04h 42m 14s,34671742,163.0
04h 42m 14s,34672775,72.0
04h 42m 14s,34672941,71.0
04h 42m 15s,34673264,106.0
04h 42m 19s,34681880,140.0
04h 42m 19s,34682991,197.0
04h 42m 20s,34684137,140.0
04h 42m 21s,34685747,107.0
04h 42m 21s,34685997,437.0
04h 42m 22s,34688952,33.0
04h 42m 23s,34691207,415.0
04h 42m 24s,34692653,236.0
04h 42m 25s,34693795,103.0
04h 42m 25s,34693998,59.0
04h 42m 25s,34694322,272.0
04h 42m 26s,34695620,162.0
04h 42m 26s,34695637,35.0
04h 42m 26s,34696182,186.0
04h 42m 29s,34703482,93.0
04h 42m 31s,34706823,133.0
04h 42m 31s,34707841,143.0
04h 42m 32s,34709045,142.0
04h 42m 32s,34709576,143.0
04h 42m 36s,34717306,70.0
04h 42m 37s,34719631,71.0
04h 42m 38s,34721343,33.0
04h 42m 39s,34724352,51.0
04h 42m 40s,34725914,161.0
04h 42m 41s,34727203,65.0
04h 42m 42s,34729489,129.0
04h 42m 42s,34730360,160.0
04h 42m 43s,34731240,381.0
04h 42m 45s,34735202,141.0
04h 42m 45s,34735784,71.0
04h 42m 46s,34736845,136.0
04h 42m 47s,34739411,32.0
04h 42m 48s,34741167,212.0
04h 42m 48s,34741236,83.0
04h 42m 49s,34743586,162.0
04h 42m 49s,34743726,161.0
04h 42m 52s,34749727,216.0
04h 42m 53s,34751365,105.0
04h 42m 53s,34752100,35.0
04h 42m 55s,34755246,136.0
04h 42m 56s,34758355,105.0
04h 42m 59s,34763770,144.0
04h 43m 02s,34771225,63.0
04h 43m 03s,34772972,177.0
04h 43m 04s,34774466,115.0
04h 43m 05s,34776092,144.0
04h 43m 05s,34776407,69.0
04h 43m 06s,34777883,143.0
04h 43m 06s,34778016,101.0
04h 43m 07s,34781543,160.0
04h 43m 08s,34782407,65.0
04h 43m 09s,34785200,212.0
04h 43m 10s,34786051,84.0
04h 43m 10s,34786556,104.0
04h 43m 10s,34786764,78.0
04h 43m 10s,34787167,5.0
04h 43m 13s,34792631,162.0
04h 43m 13s,34793270,22.0
04h 43m 15s,34796713,200.0
04h 43m 15s,34796847,29.0
04h 43m 16s,34799477,138.0
04h 43m 17s,34801307,72.0
04h 43m 17s,34802222,88.0
04h 43m 19s,34805134,108.0
04h 43m 21s,34809849,99.0
04h 43m 21s,34810096,251.0
04h 43m 22s,34810671,4.0
04h 43m 22s,34811619,24.0
04h 43m 23s,34813282,179.0
04h 43m 23s,34813749,126.0
04h 43m 23s,34814109,178.0
04h 43m 24s,34815522,69.0
04h 43m 25s,34818463,17.0
04h 43m 28s,34823593,18.0
04h 43m 28s,34824489,34.0
04h 43m 29s,34825925,163.0
04h 43m 29s,34826462,251.0
04h 43m 30s,34827873,162.0
04h 43m 33s,34833512,91.0
04h 43m 33s,34833616,30.0
04h 43m 33s,34834660,78.0
04h 43m 33s,34834723,100.0
04h 43m 34s,34835944,35.0
04h 43m 35s,34838116,141.0
04h 43m 35s,34838171,162.0
04h 43m 35s,34839117,212.0
04h 43m 38s,34843732,508.0
04h 43m 38s,34844926,13.0
04h 43m 42s,34851368,161.0
04h 43m 43s,34855445,121.0
04h 43m 45s,34858639,39.0
04h 43m 45s,34859368,89.0
04h 43m 46s,34860852,143.0
04h 43m 46s,34860972,234.0
04h 43m 48s,34863939,5.0
04h 43m 48s,34865257,95.0
04h 43m 49s,34867443,3.0
04h 43m 51s,34870062,197.0
04h 43m 51s,34870394,71.0
04h 43m 54s,34876979,162.0
04h 43m 54s,34877145,163.0
04h 43m 55s,34878381,235.0
04h 43m 56s,34879866,162.0
04h 43m 56s,34880248,29.0
04h 43m 57s,34883815,124.0
04h 43m 58s,34885867,103.0
04h 43m 59s,34886092,197.0
04h 43m 59s,34888163,33.0
04h 44m 00s,34888943,71.0
04h 44m 00s,34890178,0.0
04h 44m 01s,34890324,57.0
04h 44m 01s,34890390,202.0
04h 44m 01s,34890666,24.0
04h 44m 03s,34894861,70.0
04h 44m 03s,34895314,50.0
04h 44m 03s,34895345,34.0
04h 44m 03s,34895462,3.0
04h 44m 06s,34900792,136.0
04h 44m 06s,34901805,199.0
04h 44m 08s,34905776,105.0
04h 44m 09s,34908412,71.0
04h 44m 10s,34910579,197.0
04h 44m 11s,34910942,159.0
04h 44m 11s,34911942,143.0
04h 44m 12s,34913146,25.0
04h 44m 13s,34916070,198.0
04h 44m 14s,34917979,36.0
04h 44m 20s,34929013,179.0
04h 44m 20s,34930939,33.0
04h 44m 21s,34931306,143.0
04h 44m 21s,34932743,253.0
04h 44m 22s,34933210,164.0
04h 44m 25s,34939772,33.0
04h 44m 29s,34948926,198.0
04h 44m 30s,34951149,125.0
04h 44m 30s,34951777,143.0
04h 44m 31s,34952894,224.0
04h 44m 31s,34953162,71.0
04h 44m 32s,34953872,68.0
04h 44m 33s,34956606,134.0
04h 44m 36s,34962334,234.0
04h 44m 36s,34963688,157.0
04h 44m 37s,34964328,130.0
04h 44m 37s,34964421,54.0
04h 44m 37s,34964640,127.0
04h 44m 39s,34969088,142.0
04h 44m 39s,34969140,451.0
04h 44m 40s,34970185,143.0
04h 44m 40s,34970281,251.0
04h 44m 41s,34974024,118.0
04h 44m 42s,34974563,160.0
04h 44m 42s,34975056,161.0
04h 44m 42s,34975596,35.0
04h 44m 45s,34980658,134.0
04h 44m 45s,34981182,16.0
04h 44m 45s,34981944,1.0
04h 44m 45s,34982043,176.0
04h 44m 47s,34985712,198.0
04h 44m 49s,34989897,143.0
04h 44m 49s,34990442,71.0
04h 44m 51s,34992843,61.0
04h 44m 51s,34992943,7.0
04h 44m 51s,34993660,75.0
04h 44m 51s,34994018,142.0
04h 44m 51s,34994202,56.0
04h 44m 51s,34994460,106.0
04h 44m 51s,34994496,34.0
04h 44m 52s,34995117,0.0
04h 44m 53s,34997584,343.0
04h 44m 54s,34999530,72.0
04h 44m 55s,35001907,180.0
04h 44m 55s,35002869,105.0
04h 44m 57s,35005321,109.0
04h 44m 58s,35007884,167.0
04h 44m 58s,35008335,35.0
04h 45m 00s,35012667,163.0
04h 45m 00s,35013005,268.0
04h 45m 02s,35015302,33.0
04h 45m 05s,35022003,76.0
04h 45m 06s,35024326,25.0
04h 45m 07s,35026110,71.0
04h 45m 07s,35026751,94.0
04h 45m 08s,35029341,108.0
04h 45m 12s,35036528,139.0
04h 45m 13s,35038092,201.0
04h 45m 13s,35039129,70.0
04h 45m 17s,35046045,90.0
04h 45m 19s,35050982,34.0
04h 45m 20s,35053687,129.0
04h 45m 21s,35054601,99.0
04h 45m 23s,35058590,163.0
04h 45m 23s,35059889,144.0
04h 45m 23s,35059912,198.0
04h 45m 23s,35060110,4.0
04h 45m 25s,35062622,234.0
04h 45m 26s,35065518,131.0
04h 45m 27s,35067778,201.0
04h 45m 28s,35070640,269.0
04h 45m 29s,35071165,105.0
04h 45m 29s,35071214,306.0
04h 45m 31s,35076182,141.0
04h 45m 32s,35077854,162.0
04h 45m 35s,35083702,104.0
04h 45m 36s,35085330,105.0
04h 45m 36s,35086266,139.0
04h 45m 36s,35086408,234.0
04h 45m 36s,35086895,144.0
04h 45m 36s,35087097,162.0
04h 45m 37s,35087944,71.0
04h 45m 37s,35088724,211.0
04h 45m 38s,35090365,164.0
04h 45m 39s,35091406,133.0
04h 45m 39s,35093011,163.0
04h 45m 41s,35097318,13.0
04h 45m 43s,35100364,196.0
04h 45m 43s,35100873,10.0
04h 45m 45s,35103960,159.0
04h 45m 46s,35105788,177.0
04h 45m 47s,35109002,33.0
04h 45m 48s,35109905,34.0
04h 45m 49s,35112589,95.0
04h 45m 50s,35114603,216.0
04h 45m 52s,35118400,107.0
04h 45m 52s,35118922,46.0
04h 45m 52s,35119747,176.0
04h 45m 53s,35120360,70.0
04h 45m 53s,35121438,176.0
04h 45m 54s,35123059,71.0
04h 45m 54s,35123829,59.0
04h 45m 55s,35124691,58.0
04h 45m 58s,35131434,283.0
04h 46m 00s,35134805,163.0
04h 46m 00s,35135304,141.0
04h 46m 00s,35136318,0.0
04h 46m 02s,35139916,142.0
04h 46m 02s,35140422,35.0
04h 46m 04s,35142643,48.0
04h 46m 04s,35143194,103.0
04h 46m 05s,35145780,102.0
04h 46m 06s,35147082,180.0
04h 46m 07s,35149013,163.0
04h 46m 08s,35151092,36.0
04h 46m 08s,35151491,35.0
04h 46m 08s,35151672,71.0
04h 46m 08s,35152870,109.0
04h 46m 09s,35153348,22.0
04h 46m 11s,35157339,138.0
04h 46m 12s,35159224,163.0
04h 46m 12s,35159524,130.0
04h 46m 15s,35165453,107.0
04h 46m 15s,35166663,58.0
04h 46m 16s,35167611,71.0
04h 46m 17s,35171197,34.0
04h 46m 18s,35173168,35.0
04h 46m 19s,35174335,40.0
04h 46m 19s,35174919,35.0
04h 46m 20s,35177225,110.0
04h 46m 21s,35178384,232.0
04h 46m 22s,35179437,0.0
04h 46m 22s,35180017,116.0
04h 46m 22s,35180325,35.0
04h 46m 22s,35180344,35.0
04h 46m 22s,35180882,180.0
04h 46m 22s,35181206,163.0
04h 46m 25s,35186267,105.0
04h 46m 25s,35187041,60.0
04h 46m 25s,35187187,121.0
04h 46m 25s,35187398,215.0
04h 46m 26s,35188160,141.0
04h 46m 26s,35189199,97.0
04h 46m 27s,35189781,71.0
04h 46m 28s,35191901,35.0
04h 46m 30s,35195958,144.0
04h 46m 31s,35199032,35.0
04h 46m 32s,35201735,234.0
04h 46m 33s,35204028,34.0
04h 46m 36s,35209507,144.0
04h 46m 36s,35209727,162.0
04h 46m 36s,35210074,40.0
04h 46m 36s,35210371,58.0
04h 46m 37s,35210394,50.0
04h 46m 38s,35212595,1.0
04h 46m 38s,35212707,162.0
04h 46m 38s,35213067,97.0
04h 46m 40s,35216866,214.0
04h 46m 40s,35216913,51.0
04h 46m 41s,35218746,0.0
04h 46m 41s,35220306,69.0
04h 46m 43s,35223042,22.0
04h 46m 43s,35223119,1.0
04h 46m 43s,35223535,66.0
04h 46m 44s,35225882,105.0
04h 46m 44s,35226077,92.0
04h 46m 46s,35230067,388.0
04h 46m 47s,35232085,104.0
04h 46m 50s,35239097,70.0
04h 46m 52s,35242035,199.0
04h 46m 55s,35248633,139.0
04h 46m 55s,35249055,345.0
04h 46m 57s,35252066,2.0
04h 46m 57s,35252184,144.0
04h 46m 57s,35252713,70.0
04h 46m 57s,35253492,179.0
04h 46m 58s,35254841,192.0
04h 46m 58s,35255459,28.0
04h 46m 59s,35256380,200.0
04h 47m 01s,35261106,84.0
04h 47m 01s,35261735,162.0
04h 47m 02s,35263757,2.0
04h 47m 03s,35264226,58.0
04h 47m 03s,35265858,72.0
04h 47m 05s,35268490,201.0
04h 47m 05s,35268994,94.0
04h 47m 05s,35269141,62.0
04h 47m 06s,35271668,0.0
04h 47m 09s,35277827,137.0
04h 47m 09s,35277950,200.0
04h 47m 10s,35279085,144.0
04h 47m 11s,35282217,34.0
04h 47m 12s,35283562,162.0
04h 47m 14s,35287863,139.0
04h 47m 14s,35288276,199.0
04h 47m 15s,35290241,25.0
04h 47m 15s,35290298,58.0
04h 47m 16s,35290822,162.0
04h 47m 17s,35294558,161.0
04h 47m 20s,35300656,143.0
04h 47m 23s,35306565,214.0
04h 47m 25s,35310513,160.0
04h 47m 26s,35311892,170.0
04h 47m 28s,35315382,99.0
04h 47m 28s,35316373,199.0
04h 47m 31s,35322544,9.0
04h 47m 32s,35324555,13.0
04h 47m 32s,35325061,198.0
04h 47m 33s,35326424,69.0
04h 47m 35s,35331274,32.0
04h 47m 35s,35331570,71.0
04h 47m 37s,35334982,134.0
04h 47m 37s,35335700,21.0
04h 47m 38s,35337410,35.0
04h 47m 38s,35337687,142.0
04h 47m 39s,35338457,161.0
04h 47m 40s,35340235,235.0
04h 47m 40s,35341304,69.0
04h 47m 40s,35341833,221.0
04h 47m 41s,35343358,71.0
04h 47m 43s,35347145,142.0
04h 47m 47s,35355859,216.0
04h 47m 49s,35359829,195.0
04h 47m 49s,35359845,198.0
04h 47m 49s,35360076,33.0
04h 47m 49s,35360384,34.0
04h 47m 50s,35361725,32.0
04h 47m 50s,35362066,119.0
04h 47m 50s,35362572,142.0
04h 47m 51s,35363306,139.0
04h 47m 51s,35364063,35.0
04h 47m 52s,35365156,70.0
04h 47m 52s,35366327,159.0
04h 47m 53s,35368341,197.0
04h 47m 54s,35369686,199.0
04h 47m 56s,35373588,207.0
04h 47m 56s,35373855,63.0
04h 47m 57s,35375185,30.0
04h 47m 57s,35376071,161.0
04h 47m 58s,35376925,359.0
04h 47m 59s,35379972,54.0
04h 48m 00s,35381984,162.0
04h 48m 00s,35382144,71.0
04h 48m 00s,35382208,195.0
04h 48m 01s,35384898,35.0
04h 48m 02s,35386076,251.0
04h 48m 03s,35388997,71.0
04h 48m 04s,35391040,310.0
04h 48m 05s,35392743,108.0
04h 48m 06s,35395278,10.0
04h 48m 11s,35405500,42.0
04h 48m 12s,35406231,70.0
04h 48m 12s,35407055,272.0
04h 48m 14s,35411297,71.0
04h 48m 15s,35412210,35.0
04h 48m 19s,35420436,35.0
04h 48m 20s,35422120,163.0
04h 48m 21s,35424260,174.0
04h 48m 21s,35425496,111.0
04h 48m 21s,35426213,109.0
04h 48m 22s,35426798,69.0
04h 48m 23s,35429207,35.0
04h 48m 23s,35430287,1.0
04h 48m 24s,35431829,197.0
04h 48m 24s,35431895,73.0
04h 48m 26s,35435796,46.0
04h 48m 27s,35437098,70.0
04h 48m 28s,35438863,109.0
04h 48m 28s,35439916,270.0
04h 48m 30s,35443688,177.0
04h 48m 32s,35447078,163.0
04h 48m 32s,35447329,162.0
04h 48m 32s,35448307,161.0
04h 48m 32s,35448343,61.0
04h 48m 33s,35449770,160.0
04h 48m 33s,35450322,228.0
04h 48m 35s,35453807,141.0
04h 48m 35s,35454560,7.0
04h 48m 36s,35455664,30.0
04h 48m 39s,35461229,89.0
04h 48m 40s,35464648,161.0
04h 48m 43s,35470886,89.0
04h 48m 45s,35474088,163.0
04h 48m 45s,35474156,140.0
04h 48m 46s,35475390,269.0
04h 48m 46s,35475607,196.0
04h 48m 47s,35479089,199.0
04h 48m 48s,35480900,178.0
04h 48m 49s,35481532,88.0
04h 48m 49s,35482949,204.0
04h 48m 54s,35492184,268.0
04h 48m 55s,35494272,198.0
04h 48m 55s,35494512,71.0
04h 48m 55s,35495324,76.0
04h 48m 55s,35495348,136.0
04h 48m 57s,35498242,140.0
04h 48m 58s,35500671,71.0
04h 48m 58s,35501552,142.0
04h 49m 00s,35505064,33.0
04h 49m 00s,35505354,145.0
04h 49m 00s,35505877,89.0
04h 49m 01s,35506137,0.0
04h 49m 03s,35511544,55.0
04h 49m 05s,35515430,33.0
04h 49m 06s,35517367,467.0
04h 49m 06s,35518019,35.0
04h 49m 07s,35520085,53.0
04h 49m 08s,35521654,138.0
04h 49m 09s,35522956,250.0
04h 49m 09s,35523562,202.0
04h 49m 11s,35527378,161.0
04h 49m 11s,35528075,57.0
04h 49m 12s,35528871,137.0
04h 49m 12s,35529179,65.0
04h 49m 12s,35529222,176.0
04h 49m 12s,35530591,112.0
04h 49m 13s,35531095,173.0
04h 49m 13s,35531902,190.0
04h 49m 14s,35534386,165.0
04h 49m 15s,35535448,196.0
04h 49m 15s,35536382,120.0
04h 49m 17s,35540597,200.0
04h 49m 19s,35543767,34.0
04h 49m 20s,35546178,73.0
04h 49m 21s,35549039,94.0
04h 49m 23s,35552075,91.0
04h 49m 25s,35556072,41.0
04h 49m 25s,35556567,195.0
04h 49m 25s,35556820,134.0
04h 49m 26s,35558169,139.0
04h 49m 30s,35566213,6.0
04h 49m 30s,35567397,53.0
04h 49m 30s,35567829,234.0
04h 49m 33s,35572570,162.0
04h 49m 33s,35572577,49.0
04h 49m 33s,35573684,198.0
04h 49m 37s,35581135,163.0
04h 49m 37s,35581339,227.0
04h 49m 37s,35581609,106.0
04h 49m 38s,35582575,0.0
04h 49m 38s,35582676,142.0
04h 49m 39s,35584715,7.0
04h 49m 40s,35587829,124.0
04h 49m 41s,35588756,71.0
04h 49m 41s,35589787,124.0
04h 49m 47s,35601956,70.0
04h 49m 47s,35602061,163.0
04h 49m 48s,35604628,34.0
04h 49m 49s,35604952,0.0
04h 49m 51s,35609725,163.0
04h 49m 51s,35610354,42.0
04h 49m 52s,35612811,180.0
04h 49m 53s,35614844,0.0
04h 49m 54s,35616175,141.0
04h 49m 54s,35616278,55.0
04h 49m 56s,35621034,74.0
04h 49m 57s,35621801,175.0
04h 49m 58s,35623854,141.0
04h 49m 58s,35625062,198.0
04h 50m 02s,35632900,233.0
04h 50m 03s,35635051,216.0
04h 50m 04s,35635752,162.0
04h 50m 04s,35636948,0.0
04h 50m 04s,35637203,323.0
04h 50m 05s,35637970,200.0
04h 50m 05s,35638587,234.0
04h 50m 05s,35638946,61.0
04h 50m 05s,35639111,162.0
04h 50m 07s,35642801,200.0
04h 50m 10s,35649787,54.0
04h 50m 11s,35651829,58.0
04h 50m 13s,35654946,161.0
04h 50m 15s,35659282,249.0
04h 50m 17s,35663112,69.0
04h 50m 19s,35667709,234.0
04h 50m 19s,35668308,186.0
04h 50m 20s,35669982,73.0
04h 50m 23s,35675025,163.0
04h 50m 25s,35680620,70.0
04h 50m 27s,35684324,79.0
04h 50m 28s,35686315,196.0
04h 50m 28s,35686404,35.0
04h 50m 28s,35686493,143.0
04h 50m 29s,35686856,71.0
04h 50m 29s,35686999,267.0
04h 50m 30s,35689475,236.0
04h 50m 30s,35690700,269.0
04h 50m 31s,35691999,162.0
04h 50m 31s,35692890,140.0
04h 50m 32s,35693358,142.0
04h 50m 35s,35700113,35.0
04h 50m 35s,35700917,107.0
04h 50m 36s,35701680,269.0
04h 50m 38s,35705634,72.0
04h 50m 39s,35708695,232.0
04h 50m 41s,35712030,71.0
04h 50m 41s,35712444,202.0
04h 50m 41s,35712601,32.0
04h 50m 42s,35714199,58.0
04h 50m 43s,35716132,70.0
04h 50m 43s,35716519,341.0
04h 50m 46s,35722972,33.0
04h 50m 47s,35725379,143.0
04h 50m 48s,35727020,95.0
04h 50m 48s,35727177,360.0
04h 50m 51s,35732294,163.0
04h 50m 52s,35734174,200.0
04h 50m 53s,35737049,69.0
04h 50m 54s,35738084,177.0
04h 50m 57s,35746110,34.0
04h 50m 58s,35746787,251.0
04h 50m 58s,35747102,320.0
04h 50m 58s,35747830,33.0
04h 50m 59s,35750182,365.0
04h 51m 00s,35751049,199.0
04h 51m 01s,35752957,35.0
04h 51m 02s,35755268,165.0
04h 51m 02s,35755481,119.0
04h 51m 02s,35755721,35.0
04h 51m 03s,35757699,18.0
04h 51m 03s,35758434,164.0
04h 51m 04s,35760471,6.0
04h 51m 05s,35760909,70.0
04h 51m 05s,35761625,164.0
04h 51m 07s,35765886,71.0
04h 51m 08s,35767726,265.0
04h 51m 09s,35770677,7.0
04h 51m 12s,35775110,63.0
04h 51m 12s,35775903,23.0
04h 51m 18s,35788525,108.0
04h 51m 21s,35793711,143.0
04h 51m 21s,35794987,287.0
04h 51m 21s,35795502,106.0
04h 51m 23s,35798943,106.0
04h 51m 25s,35803126,99.0
04h 51m 28s,35808090,176.0
04h 51m 28s,35808188,213.0
04h 51m 28s,35808955,69.0
04h 51m 30s,35812083,236.0
04h 51m 30s,35812237,235.0
04h 51m 31s,35815719,124.0
04h 51m 31s,35815742,105.0
04h 51m 34s,35821982,24.0
04h 51m 39s,35831589,270.0
04h 51m 40s,35832939,231.0
04h 51m 40s,35833110,106.0
04h 51m 40s,35833687,234.0
04h 51m 42s,35838222,235.0
04h 51m 43s,35839046,106.0
04h 51m 44s,35841906,71.0
04h 51m 44s,35842390,272.0
04h 51m 46s,35845539,197.0
04h 51m 47s,35848413,64.0
04h 51m 47s,35848622,338.0
04h 51m 48s,35850653,162.0
04h 51m 49s,35851460,7.0
04h 51m 50s,35855048,107.0
04h 51m 53s,35859650,102.0
04h 51m 56s,35866497,202.0
04h 51m 56s,35866773,206.0
04h 51m 56s,35867498,197.0
04h 51m 59s,35873218,31.0
04h 52m 00s,35874101,275.0
04h 52m 00s,35875722,107.0
04h 52m 04s,35882924,233.0
04h 52m 06s,35886733,539.0
04h 52m 06s,35887361,71.0
04h 52m 09s,35892535,41.0
04h 52m 11s,35897063,200.0
04h 52m 11s,35897161,214.0
04h 52m 11s,35898306,183.0
04h 52m 13s,35901475,125.0
04h 52m 15s,35905053,98.0
04h 52m 16s,35908016,39.0
04h 52m 16s,35908405,143.0
04h 52m 18s,35910905,79.0
04h 52m 18s,35911592,216.0
04h 52m 19s,35913060,106.0
04h 52m 19s,35913697,273.0
04h 52m 21s,35916764,67.0
04h 52m 21s,35917103,196.0
04h 52m 23s,35920929,8.0
04h 52m 23s,35922134,180.0
04h 52m 24s,35923332,410.0
04h 52m 24s,35923556,180.0
04h 52m 25s,35925369,6.0
04h 52m 26s,35927819,179.0
04h 52m 26s,35928572,483.0
04h 52m 26s,35928766,31.0
04h 52m 31s,35937378,411.0
04h 52m 32s,35940265,178.0
04h 52m 34s,35944792,269.0
04h 52m 35s,35946572,198.0
04h 52m 35s,35946879,87.0
04h 52m 36s,35947993,62.0
04h 52m 37s,35949924,213.0
04h 52m 41s,35959839,68.0
04h 52m 41s,35959955,395.0
04h 52m 45s,35967890,39.0
04h 52m 47s,35971635,143.0
04h 52m 48s,35972617,139.0
04h 52m 49s,35974640,75.0
04h 52m 49s,35974913,204.0
04h 52m 49s,35975265,120.0
04h 52m 49s,35975430,237.0
04h 52m 50s,35977401,90.0
04h 52m 53s,35984143,181.0
04h 52m 53s,35984636,22.0
04h 52m 55s,35986971,13.0
04h 52m 55s,35987320,138.0
04h 52m 56s,35989087,107.0
04h 52m 56s,35989253,127.0
04h 52m 58s,35994102,162.0
04h 52m 59s,35995808,210.0
04h 52m 59s,35996459,235.0
04h 53m 05s,36009110,322.0
04h 53m 06s,36011296,142.0
04h 53m 09s,36015831,35.0
04h 53m 09s,36016008,71.0
04h 53m 09s,36016097,34.0
04h 53m 09s,36017245,248.0
04h 53m 09s,36017264,58.0
04h 53m 09s,36017268,380.0
04h 53m 12s,36022257,431.0
04h 53m 12s,36023082,142.0
04h 53m 14s,36027109,142.0
04h 53m 16s,36029929,75.0
04h 53m 16s,36030168,244.0
04h 53m 16s,36030381,0.0
04h 53m 21s,36040538,306.0
04h 53m 21s,36040626,35.0
04h 53m 22s,36042511,70.0
04h 53m 22s,36042638,35.0
04h 53m 22s,36043643,0.0
04h 53m 23s,36045721,215.0
04h 53m 24s,36046962,122.0
04h 53m 24s,36047414,35.0
04h 53m 25s,36048855,197.0
04h 53m 28s,36056187,185.0
04h 53m 29s,36057292,142.0
04h 53m 29s,36057911,306.0
04h 53m 30s,36058731,0.0
